ID,Date,First Name,Last Name,Email,Company,Product,Quantity,Price,Total,Status,Description
28546,2021-06-21,Thomas,Thompson,thomas.thompson@acmecorp.com,Acme Corp,Gizmo,82,361.71,29660.22,Delivered,Order for 82 x Gizmo placed by Thomas Thompson on 2021-06-21. This is a randomly generated description to add some bulk to the file size.
28547,2022-02-25,James,Moore,james.moore@globex.com,Globex,Gizmo,75,766.75,57506.25,Shipped,Order for 75 x Gizmo placed by James Moore on 2022-02-25. This is a randomly generated description to add some bulk to the file size.
28548,2020-06-16,John,Anderson,john.anderson@starkind.com,Stark Ind,Gadget,99,527.33,52205.67,Refunded,Order for 99 x Gadget placed by John Anderson on 2020-06-16. This is a randomly generated description to add some bulk to the file size.
28549,2023-04-20,Patricia,Moore,patricia.moore@starkind.com,Stark Ind,Contraption,62,211.12,13089.44,Shipped,Order for 62 x Contraption placed by Patricia Moore on 2023-04-20. This is a randomly generated description to add some bulk to the file size.
28550,2022-03-17,Jennifer,Wilson,jennifer.wilson@tyrellcorp.com,Tyrell Corp,Whatchamacallit,92,498.46,45858.32,Inactive,Order for 92 x Whatchamacallit placed by Jennifer Wilson on 2022-03-17. This is a randomly generated description to add some bulk to the file size.
28551,2021-04-14,Robert,Jones,robert.jones@soylentcorp.com,Soylent Corp,Apparatus,65,162.84,10584.6,Completed,Order for 65 x Apparatus placed by Robert Jones on 2021-04-14. This is a randomly generated description to add some bulk to the file size.
28552,2021-02-02,Michael,Harris,michael.harris@initech.com,Initech,Device,27,280.08,7562.16,Inactive,Order for 27 x Device placed by Michael Harris on 2021-02-02. This is a randomly generated description to add some bulk to the file size.
28553,2022-10-31,Richard,Wilson,richard.wilson@cyberdyne.com,Cyberdyne,Apparatus,40,344.16,13766.4,Shipped,Order for 40 x Apparatus placed by Richard Wilson on 2022-10-31. This is a randomly generated description to add some bulk to the file size.
28554,2023-11-26,Joseph,Johnson,joseph.johnson@massivedynamic.com,Massive Dynamic,Gadget,99,474.1,46935.9,Shipped,Order for 99 x Gadget placed by Joseph Johnson on 2023-11-26. This is a randomly generated description to add some bulk to the file size.
28555,2023-03-21,David,Jones,david.jones@cyberdyne.com,Cyberdyne,Mechanism,21,604.93,12703.53,Shipped,Order for 21 x Mechanism placed by David Jones on 2023-03-21. This is a randomly generated description to add some bulk to the file size.
28556,2022-12-31,Richard,Smith,richard.smith@umbrellacorp.com,Umbrella Corp,Whatchamacallit,69,429.02,29602.38,Shipped,Order for 69 x Whatchamacallit placed by Richard Smith on 2022-12-31. This is a randomly generated description to add some bulk to the file size.
28557,2021-01-05,Robert,Smith,robert.smith@acmecorp.com,Acme Corp,Doohickey,22,167.63,3687.86,Delivered,Order for 22 x Doohickey placed by Robert Smith on 2021-01-05. This is a randomly generated description to add some bulk to the file size.
28558,2022-12-12,Charles,Wilson,charles.wilson@massivedynamic.com,Massive Dynamic,Apparatus,26,26.46,687.96,Pending,Order for 26 x Apparatus placed by Charles Wilson on 2022-12-12. This is a randomly generated description to add some bulk to the file size.
28559,2022-09-24,Patricia,Garcia,patricia.garcia@cyberdyne.com,Cyberdyne,Mechanism,94,590.64,55520.16,Delivered,Order for 94 x Mechanism placed by Patricia Garcia on 2022-09-24. This is a randomly generated description to add some bulk to the file size.
28560,2023-09-28,Elizabeth,Taylor,elizabeth.taylor@initech.com,Initech,Doohickey,60,48.56,2913.6,Processing,Order for 60 x Doohickey placed by Elizabeth Taylor on 2023-09-28. This is a randomly generated description to add some bulk to the file size.
28561,2020-04-29,Barbara,Martin,barbara.martin@acmecorp.com,Acme Corp,Gizmo,53,744.82,39475.46,Completed,Order for 53 x Gizmo placed by Barbara Martin on 2020-04-29. This is a randomly generated description to add some bulk to the file size.
28562,2022-08-24,Robert,Garcia,robert.garcia@initech.com,Initech,Doohickey,31,929.22,28805.82,Shipped,Order for 31 x Doohickey placed by Robert Garcia on 2022-08-24. This is a randomly generated description to add some bulk to the file size.
28563,2023-02-19,Jennifer,Robinson,jennifer.robinson@cyberdyne.com,Cyberdyne,Widget,73,487.25,35569.25,Processing,Order for 73 x Widget placed by Jennifer Robinson on 2023-02-19. This is a randomly generated description to add some bulk to the file size.
28564,2020-06-09,Mary,Davis,mary.davis@soylentcorp.com,Soylent Corp,Thingamajig,17,427.15,7261.55,Shipped,Order for 17 x Thingamajig placed by Mary Davis on 2020-06-09. This is a randomly generated description to add some bulk to the file size.
28565,2022-12-02,Thomas,Thompson,thomas.thompson@wayneent.com,Wayne Ent,Apparatus,45,70.25,3161.25,Pending,Order for 45 x Apparatus placed by Thomas Thompson on 2022-12-02. This is a randomly generated description to add some bulk to the file size.
28566,2022-03-11,Sarah,Robinson,sarah.robinson@umbrellacorp.com,Umbrella Corp,Gadget,12,112.82,1353.84,Completed,Order for 12 x Gadget placed by Sarah Robinson on 2022-03-11. This is a randomly generated description to add some bulk to the file size.
28567,2021-11-16,Richard,Williams,richard.williams@globex.com,Globex,Apparatus,87,490.14,42642.18,Returned,Order for 87 x Apparatus placed by Richard Williams on 2021-11-16. This is a randomly generated description to add some bulk to the file size.
28568,2021-08-22,Thomas,Miller,thomas.miller@starkind.com,Stark Ind,Contraption,26,249.53,6487.78,Delivered,Order for 26 x Contraption placed by Thomas Miller on 2021-08-22. This is a randomly generated description to add some bulk to the file size.
28569,2021-06-17,James,Anderson,james.anderson@starkind.com,Stark Ind,Thingamajig,64,898.01,57472.64,Processing,Order for 64 x Thingamajig placed by James Anderson on 2021-06-17. This is a randomly generated description to add some bulk to the file size.
28570,2022-04-16,Susan,Robinson,susan.robinson@wayneent.com,Wayne Ent,Gizmo,53,943.57,50009.21,Delivered,Order for 53 x Gizmo placed by Susan Robinson on 2022-04-16. This is a randomly generated description to add some bulk to the file size.
28571,2020-11-08,Patricia,Robinson,patricia.robinson@umbrellacorp.com,Umbrella Corp,Gadget,7,577.12,4039.84,Active,Order for 7 x Gadget placed by Patricia Robinson on 2020-11-08. This is a randomly generated description to add some bulk to the file size.
28572,2021-04-03,Karen,Smith,karen.smith@globex.com,Globex,Thingamajig,60,910.83,54649.8,Processing,Order for 60 x Thingamajig placed by Karen Smith on 2021-04-03. This is a randomly generated description to add some bulk to the file size.
28573,2023-11-15,Susan,Smith,susan.smith@globex.com,Globex,Doohickey,3,272.92,818.76,Completed,Order for 3 x Doohickey placed by Susan Smith on 2023-11-15. This is a randomly generated description to add some bulk to the file size.
28574,2020-12-17,Linda,Jones,linda.jones@tyrellcorp.com,Tyrell Corp,Doohickey,43,476.52,20490.36,Inactive,Order for 43 x Doohickey placed by Linda Jones on 2020-12-17. This is a randomly generated description to add some bulk to the file size.
28575,2020-11-03,David,Jackson,david.jackson@tyrellcorp.com,Tyrell Corp,Device,37,117.73,4356.01,Delivered,Order for 37 x Device placed by David Jackson on 2020-11-03. This is a randomly generated description to add some bulk to the file size.
28576,2022-10-30,Linda,Jones,linda.jones@initech.com,Initech,Gizmo,68,753.34,51227.12,Returned,Order for 68 x Gizmo placed by Linda Jones on 2022-10-30. This is a randomly generated description to add some bulk to the file size.
28577,2023-08-20,Robert,Anderson,robert.anderson@soylentcorp.com,Soylent Corp,Whatchamacallit,40,639.46,25578.4,Processing,Order for 40 x Whatchamacallit placed by Robert Anderson on 2023-08-20. This is a randomly generated description to add some bulk to the file size.
28578,2021-01-11,Karen,Wilson,karen.wilson@soylentcorp.com,Soylent Corp,Mechanism,15,287.75,4316.25,Cancelled,Order for 15 x Mechanism placed by Karen Wilson on 2021-01-11. This is a randomly generated description to add some bulk to the file size.
28579,2023-03-24,Charles,Thompson,charles.thompson@acmecorp.com,Acme Corp,Contraption,55,71.39,3926.45,Completed,Order for 55 x Contraption placed by Charles Thompson on 2023-03-24. This is a randomly generated description to add some bulk to the file size.
28580,2021-08-06,John,Thomas,john.thomas@cyberdyne.com,Cyberdyne,Mechanism,82,583.76,47868.32,Pending,Order for 82 x Mechanism placed by John Thomas on 2021-08-06. This is a randomly generated description to add some bulk to the file size.
28581,2021-07-12,Linda,Johnson,linda.johnson@wayneent.com,Wayne Ent,Contraption,88,408.38,35937.44,Shipped,Order for 88 x Contraption placed by Linda Johnson on 2021-07-12. This is a randomly generated description to add some bulk to the file size.
28582,2020-01-12,David,Harris,david.harris@starkind.com,Stark Ind,Gizmo,40,416.75,16670.0,Inactive,Order for 40 x Gizmo placed by David Harris on 2020-01-12. This is a randomly generated description to add some bulk to the file size.
28583,2022-04-12,Susan,Jackson,susan.jackson@acmecorp.com,Acme Corp,Whatchamacallit,70,95.12,6658.4,Returned,Order for 70 x Whatchamacallit placed by Susan Jackson on 2022-04-12. This is a randomly generated description to add some bulk to the file size.
28584,2020-01-08,Barbara,Miller,barbara.miller@starkind.com,Stark Ind,Doohickey,55,483.62,26599.1,Delivered,Order for 55 x Doohickey placed by Barbara Miller on 2020-01-08. This is a randomly generated description to add some bulk to the file size.
28585,2021-05-24,Sarah,Martinez,sarah.martinez@initech.com,Initech,Whatchamacallit,94,371.85,34953.9,Cancelled,Order for 94 x Whatchamacallit placed by Sarah Martinez on 2021-05-24. This is a randomly generated description to add some bulk to the file size.
28586,2022-04-22,Charles,White,charles.white@cyberdyne.com,Cyberdyne,Whatchamacallit,12,820.56,9846.72,Returned,Order for 12 x Whatchamacallit placed by Charles White on 2022-04-22. This is a randomly generated description to add some bulk to the file size.
28587,2023-02-01,Elizabeth,White,elizabeth.white@globex.com,Globex,Apparatus,86,293.67,25255.62,Pending,Order for 86 x Apparatus placed by Elizabeth White on 2023-02-01. This is a randomly generated description to add some bulk to the file size.
28588,2021-03-07,Robert,Martinez,robert.martinez@tyrellcorp.com,Tyrell Corp,Widget,96,518.68,49793.28,Refunded,Order for 96 x Widget placed by Robert Martinez on 2021-03-07. This is a randomly generated description to add some bulk to the file size.
28589,2020-11-24,Susan,Wilson,susan.wilson@soylentcorp.com,Soylent Corp,Gadget,10,95.71,957.1,Refunded,Order for 10 x Gadget placed by Susan Wilson on 2020-11-24. This is a randomly generated description to add some bulk to the file size.
28590,2021-11-23,Patricia,Martinez,patricia.martinez@wayneent.com,Wayne Ent,Gadget,80,145.65,11652.0,Refunded,Order for 80 x Gadget placed by Patricia Martinez on 2021-11-23. This is a randomly generated description to add some bulk to the file size.
28591,2021-08-04,Thomas,Jones,thomas.jones@starkind.com,Stark Ind,Contraption,17,653.32,11106.44,Shipped,Order for 17 x Contraption placed by Thomas Jones on 2021-08-04. This is a randomly generated description to add some bulk to the file size.
28592,2023-01-27,David,Martin,david.martin@starkind.com,Stark Ind,Device,53,632.58,33526.74,Pending,Order for 53 x Device placed by David Martin on 2023-01-27. This is a randomly generated description to add some bulk to the file size.
28593,2020-05-11,Joseph,Jackson,joseph.jackson@initech.com,Initech,Gadget,91,671.16,61075.56,Processing,Order for 91 x Gadget placed by Joseph Jackson on 2020-05-11. This is a randomly generated description to add some bulk to the file size.
28594,2020-08-21,Sarah,Taylor,sarah.taylor@cyberdyne.com,Cyberdyne,Contraption,76,853.45,64862.2,Shipped,Order for 76 x Contraption placed by Sarah Taylor on 2020-08-21. This is a randomly generated description to add some bulk to the file size.
28595,2021-09-24,James,Thomas,james.thomas@umbrellacorp.com,Umbrella Corp,Doohickey,70,72.85,5099.5,Inactive,Order for 70 x Doohickey placed by James Thomas on 2021-09-24. This is a randomly generated description to add some bulk to the file size.
28596,2020-05-08,John,Martin,john.martin@starkind.com,Stark Ind,Whatchamacallit,87,411.29,35782.23,Cancelled,Order for 87 x Whatchamacallit placed by John Martin on 2020-05-08. This is a randomly generated description to add some bulk to the file size.
28597,2020-09-05,Robert,White,robert.white@soylentcorp.com,Soylent Corp,Apparatus,83,58.91,4889.53,Delivered,Order for 83 x Apparatus placed by Robert White on 2020-09-05. This is a randomly generated description to add some bulk to the file size.
28598,2020-09-22,James,Thompson,james.thompson@globex.com,Globex,Apparatus,77,387.41,29830.57,Returned,Order for 77 x Apparatus placed by James Thompson on 2020-09-22. This is a randomly generated description to add some bulk to the file size.
28599,2020-12-25,Thomas,Martin,thomas.martin@initech.com,Initech,Contraption,71,412.59,29293.89,Cancelled,Order for 71 x Contraption placed by Thomas Martin on 2020-12-25. This is a randomly generated description to add some bulk to the file size.
28600,2022-03-11,Sarah,Taylor,sarah.taylor@globex.com,Globex,Whatchamacallit,22,840.37,18488.14,Processing,Order for 22 x Whatchamacallit placed by Sarah Taylor on 2022-03-11. This is a randomly generated description to add some bulk to the file size.
28601,2020-08-12,Michael,Garcia,michael.garcia@soylentcorp.com,Soylent Corp,Apparatus,72,199.75,14382.0,Shipped,Order for 72 x Apparatus placed by Michael Garcia on 2020-08-12. This is a randomly generated description to add some bulk to the file size.
28602,2020-08-17,David,Anderson,david.anderson@tyrellcorp.com,Tyrell Corp,Gadget,21,824.92,17323.32,Processing,Order for 21 x Gadget placed by David Anderson on 2020-08-17. This is a randomly generated description to add some bulk to the file size.
28603,2023-05-28,Charles,Jackson,charles.jackson@wayneent.com,Wayne Ent,Doohickey,6,824.11,4944.66,Cancelled,Order for 6 x Doohickey placed by Charles Jackson on 2023-05-28. This is a randomly generated description to add some bulk to the file size.
